applicant_ethnicity_observed,state_code,denial_reason_1,conforming_loan_limit,loan_type,tract_population,total_points_and_fees,co_applicant_age_above_62,co_applicant_age,applicant_ethnicity_3,prepayment_penalty_term,property_value,income,aus_3,balloon_payment,initially_payable_to_institution,tract_minority_population_percent,co_applicant_race_2,interest_only_payment,county_code,reverse_mortgage,co_applicant_race_4,other_nonamortizing_features,derived_loan_product_type,co_applicant_sex,submission_of_application,total_units,derived_msa_md,origination_charges,co_applicant_race_1,open_end_line_of_credit,applicant_race_3,derived_ethnicity,intro_rate_period,hoepa_status,lien_status,tract_owner_occupied_units,action_taken,applicant_ethnicity_2,applicant_race_4,co_applicant_ethnicity_2,applicant_sex_observed,denial_reason_4,derived_race,co_applicant_race_observed,aus_4,applicant_ethnicity_5,debt_to_income_ratio,lei,applicant_race_1,loan_purpose,applicant_credit_score_type,applicant_race_2,co_applicant_ethnicity_1,manufactured_home_secured_property_type,activity_year,occupancy_type,lender_credits,tract_to_msa_income_percentage,applicant_age,co_applicant_race_5,co_applicant_ethnicity_4,co_applicant_ethnicity_5,tract_one_to_four_family_homes,discount_points,total_loan_costs,denial_reason_3,applicant_ethnicity_1,interest_rate,aus_2,business_or_commercial_purpose,co_applicant_sex_observed,derived_dwelling_category,aus_5,construction_method,denial_reason_2,negative_amortization,applicant_age_above_62,combined_loan_to_value_ratio,applicant_race_5,derived_sex,co_applicant_ethnicity_3,co_applicant_ethnicity_observed,tract_median_age_of_housing_units,purchaser_type,rate_spread,applicant_race_observed,loan_term,preapproval,co_applicant_credit_score_type,manufactured_home_land_property_interest,aus_1,loan_amount,census_tract,applicant_sex,multifamily_affordable_units,applicant_ethnicity_4,ffiec_msa_md_median_family_income,co_applicant_race_3
3,OR,10,C,2,5943,,,8888,,,585000,,,2,3,49.54,,2,41067.0,2,,2,FHA:First Lien,4,3,1,38900,6579.44,7,2,,Ethnicity Not Available,,2,1,854,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,1500.0,67.99,8888,,,,1540,4789.44,20651.69,,4.0,7.375,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,50,2,,3,360,2,9,5,6,565000,41067031005.0,4,,,114400,
3,WA,10,C,2,4024,,,8888,,,395000,,,2,3,54.75,,2,53053.0,2,,2,FHA:First Lien,4,3,1,45104,12001.55,7,2,,Ethnicity Not Available,,2,1,941,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,64.47,8888,,,,1344,10211.55,22239.91,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,37,2,,3,360,2,9,5,6,395000,53053071705.0,4,,,112600,
3,IL,10,C,1,6891,,,8888,,,305000,,,2,3,64.78,,2,17031.0,2,,2,Conventional:First Lien,4,3,1,16984,1380.0,7,2,,Ethnicity Not Available,,2,1,1813,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,129.31,8888,,,,1968,1380.0,6524.95,,4.0,6.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,60,3,,3,360,2,9,5,6,285000,17031829800.0,4,,,109800,
3,NC,10,C,3,7201,,,8888,,,395000,,,2,3,40.92,,2,37085.0,2,,2,VA:First Lien,4,3,1,22180,750.0,7,2,,Ethnicity Not Available,,2,1,1674,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,2455.0,130.33,8888,,,,2674,,12904.85,,4.0,6.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,16,2,,3,360,2,9,5,6,405000,37085071204.0,4,,,74300,
3,FL,10,C,2,5759,,,8888,,,325000,,,2,3,34.66,,2,12035.0,2,,2,FHA:First Lien,4,3,1,19660,6363.83,7,2,,Ethnicity Not Available,,2,1,1392,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,4700.0,74.65,8888,,,,2099,4673.83,15353.33,,4.0,7.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,19,2,,3,360,2,9,5,6,305000,12035060212.0,4,,,79400,
3,MI,10,C,3,3810,,,8888,,,275000,,,2,3,12.26,,2,26161.0,2,,2,VA:First Lien,4,3,1,11460,0.0,7,2,,Ethnicity Not Available,,2,1,1274,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,88.02,8888,,,,1649,,3918.75,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,36,2,,3,360,2,9,5,6,265000,26161465002.0,4,,,124000,
3,WA,10,C,2,3788,,,8888,,,795000,,,2,3,15.07,,2,53061.0,2,,2,FHA:First Lien,4,3,1,42644,15355.24,7,2,,Ethnicity Not Available,,2,1,1164,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,98.85,8888,,,,1806,13565.24,32684.85,,4.0,7.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,36,2,,3,360,2,9,5,6,785000,53061053606.0,4,,,146500,
3,NM,10,C,3,4272,,,8888,,,325000,,,2,3,42.74,,2,35001.0,2,,2,VA:First Lien,4,3,1,10740,4690.44,7,2,,Ethnicity Not Available,,2,1,1568,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,133.31,8888,,,,1940,4690.44,14272.53,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,41,2,,3,360,2,9,5,6,325000,35001000711.0,4,,,86500,
3,IN,10,C,4,2972,,,8888,,,225000,,,2,3,17.06,,2,18019.0,2,,2,FSA/RHS:First Lien,4,3,1,31140,4000.0,7,2,,Ethnicity Not Available,,2,1,695,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,3997.05,86.05,8888,,,,1228,,8065.56,,4.0,7.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,49,2,,3,360,2,9,5,6,235000,18019050903.0,4,,,89300,
3,SC,10,C,4,6853,,,8888,,,155000,,,2,3,43.78,,2,45047.0,2,,2,FSA/RHS:First Lien,4,3,1,99999,1290.0,7,2,,Ethnicity Not Available,,2,1,1628,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,144.55,8888,,,,2593,,5247.85,,4.0,7.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,27,2,,3,360,2,9,5,6,155000,45047970202.0,4,,,65200,
3,MA,10,C,2,2145,,,8888,,,285000,,,2,3,81.4,,2,25013.0,2,,2,FHA:First Lien,4,3,1,44140,8474.01,7,2,,Ethnicity Not Available,,2,1,480,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,73.22,8888,,,,688,898.09,16282.11,,4.0,6.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,61,2,,3,360,2,9,5,6,275000,25013801402.0,4,,,94600,
3,AL,10,C,2,4363,,,8888,,,175000,,,2,3,8.21,,2,1095.0,2,,2,FHA:First Lien,4,3,1,99999,7315.66,7,2,,Ethnicity Not Available,,2,1,1428,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,137.64,8888,,,,2100,2844.82,13532.75,,4.0,7.125,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,35,2,,3,360,2,9,1,6,175000,1095030302.0,4,,,65700,
3,FL,10,C,3,6156,,,8888,,,425000,,,2,3,41.36,,2,12111.0,2,,2,VA:First Lien,4,3,1,38940,3537.5,7,2,,Ethnicity Not Available,,2,1,2019,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,77.64,8888,,,,2736,2139.5,3537.5,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,30,2,,3,360,2,9,5,6,425000,12111381804.0,4,,,84800,
3,FL,10,C,3,7844,,,8888,,,305000,,,2,3,31.14,,2,12031.0,2,,2,VA:First Lien,4,3,1,27260,0.0,7,2,,Ethnicity Not Available,,2,1,1807,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,96.31,8888,,,,2748,6448.69,6892.01,,4.0,7.125,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,34,2,,3,360,2,9,1,6,315000,12031017300.0,4,,,93100,
3,FL,10,C,2,2823,,,8888,,,235000,,,2,3,15.59,,2,12113.0,2,,2,FHA:First Lien,4,3,1,37860,9420.74,7,2,,Ethnicity Not Available,,2,1,953,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,90.84,8888,,,,1329,4087.46,17823.17,,4.0,7.25,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,30,2,,3,360,2,9,1,6,235000,12113010400.0,4,,,83900,
3,FL,10,C,2,3211,,,8888,,,235000,,,2,3,27.87,,2,12105.0,2,,2,FHA:First Lien,4,3,1,29460,139.65,7,2,,Ethnicity Not Available,,2,1,774,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,210.0,106.17,8888,,,,1114,4457.95,7377.01,,4.0,7.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,38,2,,3,360,2,9,5,6,235000,12105011721.0,4,,,74300,
3,WA,10,C,3,4257,,,8888,,,455000,,,2,3,43.53,,2,53077.0,2,,2,VA:First Lien,4,3,1,49420,0.0,7,2,,Ethnicity Not Available,,2,1,817,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,86.77,8888,,,,1312,5276.05,14992.84,,4.0,6.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,27,2,,3,360,2,9,5,6,465000,53077000902.0,4,,,76600,
3,RI,10,C,2,3278,,,8888,,,395000,,,2,3,33.13,,2,44007.0,2,,2,FHA:First Lien,4,3,1,39300,11074.16,7,2,,Ethnicity Not Available,,2,1,686,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,100.42,8888,,,,1011,9099.16,20628.72,,4.0,7.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,47,2,,3,360,2,9,5,6,385000,44007011901.0,4,,,108300,
3,AZ,10,C,3,4569,,,8888,,,325000,,,2,3,84.79,,2,4019.0,2,,2,VA:First Lien,4,3,1,46060,0.0,7,2,,Ethnicity Not Available,,2,1,1229,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,90.6,8888,,,,1614,,12319.7,,4.0,6.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,36,2,,3,360,2,9,5,6,335000,4019004321.0,4,,,86000,
3,AZ,10,C,3,2146,,,8888,,,535000,,,2,3,28.84,,2,4013.0,2,,2,VA:First Lien,4,3,1,38060,1200.6,7,2,,Ethnicity Not Available,,2,1,545,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,135.85,8888,,,,711,1200.6,1898.9,,4.0,6.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,17,2,,3,360,2,9,5,6,535000,4013723307.0,4,,,99000,
3,WI,10,C,2,4506,,,8888,,,205000,,,2,3,17.11,,2,55039.0,2,,2,FHA:First Lien,4,3,1,22540,1790.65,7,2,,Ethnicity Not Available,,2,1,1171,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,83.75,8888,,,,1891,235.65,7149.15,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,0,2,,3,360,2,9,5,6,195000,55039040800.0,4,,,97200,
3,AL,10,C,2,4357,,,8888,,,285000,,,2,3,30.64,,2,1097.0,2,,2,FHA:First Lien,4,3,1,33660,3921.6,7,2,,Ethnicity Not Available,,2,1,1438,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,138.37,8888,,,,1963,2621.6,7025.85,,4.0,6.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,53,2,,3,360,2,9,5,6,75000,1097003100.0,4,,,73000,
3,GA,10,C,2,6609,,,8888,,,425000,,,2,3,44.56,,2,13153.0,2,,2,FHA:First Lien,4,3,1,47580,1395.0,7,2,,Ethnicity Not Available,,2,1,1740,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,149.09,8888,,,,2382,,11517.14,,4.0,7.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,18,2,,3,360,2,9,5,6,415000,13153021204.0,4,,,88900,
3,ID,10,C,2,6752,,,8888,,,415000,,,2,3,13.71,,2,16019.0,2,,2,FHA:First Lien,4,3,1,26820,5005.49,7,2,,Ethnicity Not Available,,2,1,1881,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,151.48,8888,,,,1919,4011.49,15311.37,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,19,2,,3,360,2,9,5,6,405000,16019971402.0,4,,,87600,
3,WA,10,C,3,3540,,,8888,,,435000,,,2,3,27.74,,2,53071.0,2,,2,VA:First Lien,4,3,1,47460,7330.47,7,2,,Ethnicity Not Available,,2,1,885,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,71.46,8888,,,,1376,6450.47,19195.2,,4.0,6.5,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,75,2,,3,360,2,9,5,6,445000,53071920701.0,4,,,92300,
3,MO,10,C,2,4336,,,8888,,,235000,,,2,3,13.51,,2,29021.0,2,,2,FHA:First Lien,4,3,1,41140,3750.54,7,2,,Ethnicity Not Available,,2,1,1501,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,913.04,114.47,8888,,,,1782,2355.54,9051.84,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,50,2,,3,360,2,9,5,6,235000,29021000200.0,4,,,81600,
3,CA,10,C,2,5419,,,8888,,,625000,,,2,3,80.79,,2,6095.0,2,,2,FHA:First Lien,4,3,1,46700,12871.69,7,2,,Ethnicity Not Available,,2,1,853,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,86.31,8888,,,,1240,,27811.87,,4.0,7.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,42,2,,3,360,2,9,5,6,615000,6095252402.0,4,,,112600,
3,IL,10,C,1,3492,,,8888,,,275000,,,2,3,22.11,,2,17043.0,2,,2,Conventional:First Lien,4,3,1,16984,1603.67,7,2,,Ethnicity Not Available,,2,1,990,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,132.14,8888,,,,1122,274.67,6902.47,,4.0,7.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,58,3,,3,360,2,9,5,6,255000,17043843400.0,4,,,109800,
3,MI,10,C,1,1962,,,8888,,,435000,,,2,3,27.93,,2,26161.0,2,,2,Conventional:First Lien,4,3,1,11460,4408.79,7,2,,Ethnicity Not Available,,2,1,766,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,90.09,8888,,,,830,3573.79,6855.89,,4.0,7.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,37,3,,3,360,2,9,5,6,415000,26161413403.0,4,,,124000,
3,CA,10,C,2,5249,,,8888,,,395000,,,2,3,79.27,,2,6071.0,2,,2,FHA:First Lien,4,3,1,40140,7720.73,7,2,,Ethnicity Not Available,,2,1,1004,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,83.5,8888,,,,1412,7720.73,19869.85,,4.0,6.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,31,2,,3,360,2,9,5,6,345000,6071009910.0,4,,,94500,
3,FL,10,C,2,8629,,,8888,,,465000,,,2,3,25.07,,2,12127.0,2,,2,FHA:First Lien,4,3,1,19660,5881.22,7,2,,Ethnicity Not Available,,2,1,2613,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,130.17,8888,,,,3043,4391.22,17361.31,,4.0,6.99,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,13,2,,3,360,2,9,5,6,425000,12127090306.0,4,,,79400,
3,GA,10,C,2,1924,,,8888,,,195000,,,2,3,45.43,,2,13003.0,2,,2,FHA:First Lien,4,3,1,99999,5658.99,7,2,,Ethnicity Not Available,,2,1,581,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,,54.71,8888,,,,1050,4263.99,12057.9,,4.0,7.25,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,36,2,,3,360,2,9,1,6,195000,13003960100.0,4,,,69100,
3,GA,10,C,3,3766,,,8888,,,325000,,,2,3,48.99,,2,13097.0,2,,2,VA:First Lien,4,3,1,12060,7239.97,7,2,,Ethnicity Not Available,,2,1,1130,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,110.15,8888,,,,1448,5844.97,21486.22,,4.0,6.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,28,2,,3,360,2,9,5,6,335000,13097080507.0,4,,,102900,
3,PA,10,C,1,5722,,,8888,,,495000,,,2,3,9.86,,2,42079.0,2,,2,Conventional:First Lien,4,3,1,42540,3023.3,7,2,,Ethnicity Not Available,,2,1,1897,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,129.07,8888,,,,2186,3023.3,7734.02,,4.0,6.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,42,3,,3,360,2,9,5,6,165000,42079215502.0,4,,,86500,
3,MO,10,C,2,4644,,,8888,,,205000,,,2,3,65.87,,2,29189.0,2,,2,FHA:First Lien,4,3,1,41180,1849.23,7,2,,Ethnicity Not Available,,2,1,1199,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,61.57,8888,,,,1930,204.23,7891.26,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,64,2,,3,360,2,9,5,6,195000,29189213401.0,4,,,100800,
3,MI,10,C,2,3877,,,8888,,,245000,,,2,3,34.95,,2,26081.0,2,,2,FHA:First Lien,4,3,1,24340,6632.06,7,2,,Ethnicity Not Available,,2,1,1363,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,97.47,8888,,,,1599,5504.06,12858.49,,4.0,6.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,72,2,,3,360,2,9,5,6,245000,26081004200.0,4,,,97500,
3,OH,10,C,2,2564,,,8888,,,185000,,,2,3,13.92,,2,39085.0,2,,2,FHA:First Lien,4,3,1,17460,1809.0,7,2,,Ethnicity Not Available,,2,1,762,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,90.23,8888,,,,1065,,8052.5,,4.0,8.625,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,65,2,,3,360,2,9,5,6,175000,39085200200.0,4,,,94000,
3,AZ,10,C,2,6653,,,8888,,,295000,,,2,3,41.8,,2,4021.0,2,,2,FHA:First Lien,4,3,1,38060,13417.0,7,2,,Ethnicity Not Available,,2,1,1965,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,1,2023,1,1930.25,79.61,8888,,,,2419,11627.0,23329.97,,4.0,5.875,,2,3,Single Family (1-4 Units):Manufactured,,2,,2,,,,Sex Not Available,,3,15,2,,3,360,2,9,1,6,295000,4021000217.0,4,,,99000,
3,OR,10,C,2,1594,,,8888,,,385000,,,2,3,23.71,,2,41041.0,2,,2,FHA:First Lien,4,3,1,99999,5633.95,7,2,,Ethnicity Not Available,,2,1,471,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,168.17,8888,,,,868,3843.95,14884.45,,4.0,7.375,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,40,2,,3,360,2,9,5,6,325000,41041951100.0,4,,,77600,
3,FL,10,C,2,5836,,,8888,,,325000,,,2,3,68.23,,2,12027.0,2,,2,FHA:First Lien,4,3,1,99999,8896.35,7,2,,Ethnicity Not Available,,2,1,1253,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,47.24,8888,,,,2199,7462.35,18258.66,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,41,2,,3,360,2,9,5,6,315000,12027010301.0,4,,,65800,
3,TX,10,C,2,4379,,,8888,,,275000,,,2,3,93.81,,2,48201.0,2,,2,FHA:First Lien,4,3,1,26420,6465.26,7,2,,Ethnicity Not Available,,2,1,707,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,59.55,8888,,,,948,4475.26,14141.95,,4.0,7.125,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,41,2,,3,360,2,9,5,6,245000,48201453404.0,4,,,94100,
3,GA,10,C,2,5230,,,8888,,,345000,,,2,3,68.28,,2,13151.0,2,,2,FHA:First Lien,4,3,1,12060,117.89,7,2,,Ethnicity Not Available,,2,1,1176,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,119.84,8888,,,,1294,117.89,6033.81,,4.0,6.0,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,18,2,,3,360,2,9,5,6,345000,13151070508.0,4,,,102900,
3,TX,10,C,2,4525,,,8888,,,245000,,,2,3,94.08,,2,48029.0,2,,2,FHA:First Lien,4,3,1,41700,3955.61,7,2,,Ethnicity Not Available,,2,1,1129,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,0.01,94.82,8888,,,,1349,2405.61,10258.73,,4.0,4.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,20,2,,3,360,2,9,5,6,245000,48029141600.0,4,,,89100,
3,FL,10,C,2,9647,,,8888,,,465000,,,2,3,91.94,,2,12086.0,2,,2,FHA:First Lien,4,3,1,33124,1795.0,7,2,,Ethnicity Not Available,,2,1,1837,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,142.37,8888,,,,2215,,13149.45,,4.0,4.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,10,2,,3,360,2,9,5,6,465000,12086010502.0,4,,,74700,
3,SC,10,C,4,4962,,,8888,,,285000,,,2,3,33.88,,2,45055.0,2,,2,FSA/RHS:First Lien,4,3,1,17900,5358.14,7,2,,Ethnicity Not Available,,2,1,1536,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,101.88,8888,,,,1804,5028.14,11018.86,,4.0,6.75,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,23,2,,3,360,2,9,5,6,285000,45055970907.0,4,,,83300,
3,NM,10,C,2,2940,,,8888,,,425000,,,2,3,59.05,,2,35043.0,2,,2,FHA:First Lien,4,3,1,10740,8107.85,7,2,,Ethnicity Not Available,,2,1,661,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,100.13,8888,,,,779,6317.85,18064.82,,4.0,7.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,13,2,,3,360,2,9,5,6,415000,35043010727.0,4,,,86500,
3,OR,10,C,2,2625,,,8888,,,435000,,,2,3,20.88,,2,41039.0,2,,2,FHA:First Lien,4,3,1,21660,8889.05,7,2,,Ethnicity Not Available,,2,1,296,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,95.98,8888,,,,743,7099.05,18286.55,,4.0,6.875,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,58,2,,3,360,2,9,5,6,345000,41039004501.0,4,,,89100,
3,AR,10,C,2,3642,,,8888,,,185000,,,2,3,54.97,,2,5091.0,2,,2,FHA:First Lien,4,3,1,45500,5062.27,7,2,,Ethnicity Not Available,,2,1,592,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,,81.81,8888,,,,1019,3332.27,9715.8,,4.0,7.25,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,43,2,,3,360,2,9,5,6,175000,5091020702.0,4,,,70900,
3,GA,10,C,2,5252,,,8888,,,295000,,,2,3,31.68,,2,13215.0,2,,2,FHA:First Lien,4,3,1,17980,4678.43,7,2,,Ethnicity Not Available,,2,1,1317,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,6.59,162.47,8888,,,,1475,3608.43,12613.04,,4.0,7.375,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,27,2,,3,360,2,9,5,6,285000,13215010303.0,4,,,71100,
3,KY,10,C,3,5206,,,8888,,,395000,,,2,3,9.85,,2,21029.0,2,,2,VA:First Lien,4,3,1,31140,760.0,7,2,,Ethnicity Not Available,,2,1,1853,6,,,,3,,Race Not Available,3,,,,549300JOT0D4J0SZIK67,7.0,1,9,,4,3,2023,1,1.0,104.64,8888,,,,2020,7933.82,15900.82,,4.0,6.0,,2,3,Single Family (1-4 Units):Site-Built,,1,,2,,,,Sex Not Available,,3,27,2,,3,360,2,9,5,6,395000,21029020402.0,4,,,89300,
