AGE_HEAD,AGE_WIFE,BEHIND_ON_MORTGAGE,BEST_INCOME,CC_ANNUAL_2018,CC_WEEKLY_2018,DEFAULT,DRMI,DRMI_COMMON,DRMI_COMMON_W,DRMI_W,DSV_ANNUAL,DSV_ANNUAL_W,DSV_COMMON,DSV_COMMON_W,DSV_FULL,DSV_FULL_W,DTI_PROXY,DTI_PROXY_V2,DTI_PROXY_W,EAD,FAMILY_ID,FAMILY_INCOME,FORECLOSURE,HAS_MORTGAGE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,HOME_VALUE,HOME_VALUE_W,IS_HOMEMAKER,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_HOME_VALUE,LOG_MORTGAGE_BALANCE,LOG_WIFE_WAGES_SALARY_RAW,LTV,LTV_W,MARITAL_STATUS,MONTHLY_INCOME,MORTGAGE_BALANCE,MORTGAGE_BALANCE_W,MORTGAGE_PAYMENT_MO,N_CHILDREN,OWN_RENT,RE_BUFFER,STATE,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_HAS_WAGES,WIFE_HRS_ADULT_CARE,WIFE_HRS_ADULT_CARE_W,WIFE_HRS_CHILDCARE,WIFE_HRS_CHILDCARE_W,WIFE_HRS_HOUSEWORK,WIFE_HRS_HOUSEWORK_W,WIFE_WAGES_SALARY_RAW,WIFE_WAGES_SALARY_RAW_W,YEAR
45.0,42.0,5,161500.0,,,0.0,2.0342833333333337,2.0342833333333337,2.0342833333333337,2.0342833333333337,48822.8,48822.8,48822.8,48822.8,48822.8,48822.8,0.0891640866873064,0.0891640866873064,0.0891640866873064,120000.0,4797.0,161500,0,1,1.0,0,0,240000.0,240000.0,0,1.109975262635129,10.795973177869882,12.388398368982116,11.695255355062796,9.90353755128617,0.5,0.5,1,13458.333333333334,120000.0,120000.0,1200,4,1,48822.8,14,1.0,0,0,1,5.0,5.0,30.0,30.0,20.0,20.0,20000.0,20000.0,2021
32.0,0.0,5,60000.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.172,0.172,99000.0,4798.0,60000,0,1,1.0,0,0,149000.0,149000.0,0,,0.0,11.91170829631447,11.502885230075814,0.0,0.6644295302013423,0.6644295302013423,1,5000.0,99000.0,99000.0,860,0,1,0.0,19,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
38.0,0.0,1,84425.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1836422860527095,0.1836422860527095,0.1836422860527095,132000.0,4801.0,84425,5,1,1.0,0,0,200000.0,200000.0,0,,0.0,12.206077645517674,11.790564777297387,0.0,0.66,0.66,1,7035.416666666667,132000.0,132000.0,1292,0,1,0.0,12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
27.0,26.0,5,81000.0,,,0.0,0.3690938775510204,0.3690938775510204,0.3690938775510204,0.3690938775510204,7234.24,7234.24,7234.24,7234.24,7234.24,7234.24,0.1377777777777777,0.1377777777777777,0.1377777777777777,98000.0,4813.0,81000,0,1,1.0,0,0,108000.0,108000.0,0,0.3141491177689829,8.88671881059557,11.58989576532275,11.49273296168228,10.4193305681139,0.9074074074074074,0.9074074074074074,1,6750.0,98000.0,98000.0,930,0,1,7234.24,31,1.0,0,0,1,0.0,0.0,0.0,0.0,8.0,8.0,33500.0,33500.0,2021
52.0,0.0,5,55000.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1891636363636363,0.1891636363636363,0.1891636363636363,67000.0,4828.0,55000,0,1,1.0,0,0,90000.0,90000.0,0,,0.0,11.407576060361786,11.112462823634855,0.0,0.7444444444444445,0.7444444444444445,1,4583.333333333333,67000.0,67000.0,867,0,1,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
49.0,48.0,5,150000.0,,,0.0,0.606424,0.606424,0.606424,0.606424,12128.48,12128.48,12128.48,12128.48,12128.48,12128.48,0.096,0.096,0.096,100000.0,4830.0,150000,0,1,1.0,0,0,325000.0,325000.0,1,0.4740105906427125,9.403394132099164,12.691583538230216,11.51293546492023,0.0,0.3076923076923077,0.3076923076923077,1,12500.0,100000.0,100000.0,1200,1,1,12128.48,10,6.0,0,0,5,0.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,2021
54.0,52.0,5,260000.0,,,0.0,0.27547,0.27547,0.27547,0.27547,8815.04,8815.04,8815.04,8815.04,8815.04,8815.04,0.1107692307692307,0.1107692307692307,0.1107692307692307,160000.0,4834.0,260000,0,1,1.0,0,0,700000.0,700000.0,0,0.2433147381349635,9.084328068587483,13.45883704259595,11.982935344196433,11.736077016252436,0.2285714285714285,0.2285714285714285,1,21666.666666666668,160000.0,160000.0,2400,2,1,8815.04,4,1.0,0,0,1,0.0,0.0,3.0,3.0,7.0,7.0,125000.0,125000.0,2021
42.0,0.0,5,122113.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1061312063416671,0.1061312063416671,0.1061312063416671,150000.0,4837.0,122113,0,1,1.0,0,0,205000.0,205000.0,0,,0.0,12.230770136157428,11.918397239722838,0.0,0.7317073170731707,0.7317073170731707,1,10176.083333333334,150000.0,150000.0,1080,0,1,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
64.0,47.0,5,106657.0,,,0.0,0.0966531042689487,0.0966531042689487,0.0966531042689487,0.0966531042689487,2712.84,2712.84,2712.84,2712.84,2712.84,2712.84,0.1454756837338383,0.1454756837338383,0.1454756837338383,140339.0,4838.0,106657,0,1,4.0,0,0,300000.0,300000.0,0,0.0922629091046894,7.906119885082924,12.611541086966117,11.85182332880628,10.645853376883572,0.4677966666666667,0.4677966666666667,1,8888.083333333334,140339.0,140339.0,1293,0,1,2712.84,50,1.0,0,0,1,0.0,0.0,0.0,0.0,3.0,3.0,42017.0,42017.0,2021
65.0,61.0,5,69099.0,,,0.0,0.8637527222710427,0.8637527222710427,0.8637527222710427,0.8637527222710427,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,0.1005513827985933,0.1005513827985933,0.1005513827985933,26173.0,4841.0,69099,0,1,1.0,0,0,80000.0,80000.0,0,0.6225920477374842,8.416798105361082,11.289794413577894,10.172521830615429,10.165890277802454,0.3271625,0.3271625,1,5758.25,26173.0,26173.0,579,0,1,4521.400000000001,15,1.0,0,0,1,0.0,0.0,0.0,0.0,5.0,5.0,26000.0,26000.0,2021
33.0,,5,133000.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1398496240601503,0.1398496240601503,0.1398496240601503,167000.0,4842.0,133000,0,1,1.0,0,0,550000.0,550000.0,0,,0.0,13.21767537538882,12.025755079404917,0.0,0.3036363636363636,0.3036363636363636,1,11083.333333333334,167000.0,167000.0,1550,0,1,0.0,19,,0,0,9,,,,,,,0.0,0.0,2021
73.0,68.0,5,148605.0,,,0.0,0.4403961038961039,0.4403961038961039,0.4403961038961039,0.4403961038961039,27128.4,27128.4,27128.4,27128.4,27128.4,27128.4,0.1150701524174825,0.1150701524174825,0.1150701524174825,308000.0,4843.0,148605,0,1,4.0,0,0,750000.0,750000.0,0,0.3649181479125738,10.208373289669389,13.527829818844936,12.637858308703688,0.0,0.4106666666666667,0.4106666666666667,1,12383.75,308000.0,308000.0,1425,0,1,27128.4,39,4.0,0,0,5,0.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,2021
45.0,43.0,5,221826.0,,,0.0,1.4072385964912282,1.4072385964912282,1.4072385964912282,1.4072385964912282,32085.04,32085.04,32085.04,32085.04,32085.04,32085.04,0.1310757079873414,0.1310757079873414,0.1310757079873414,114000.0,4849.0,221826,0,1,1.0,0,0,750000.0,750000.0,0,0.8784802799751938,10.376176323559871,13.527829818844936,11.643962499267984,10.308985993422082,0.152,0.152,1,18485.5,114000.0,114000.0,2423,2,1,32085.04,37,1.0,0,0,1,0.0,0.0,30.0,30.0,8.0,8.0,30000.0,30000.0,2021
70.0,64.0,5,250000.0,,,0.0,0.22607,0.22607,0.22607,0.22607,9042.8,9042.8,9042.8,9042.8,9042.8,9042.8,0.0792,0.0792,0.0792,200000.0,4853.0,250000,0,1,4.0,0,0,400000.0,400000.0,0,0.2038139321320517,9.10983471904454,12.899222326086994,12.206077645517674,11.350418300109132,0.5,0.5,1,20833.33333333333,200000.0,200000.0,1650,0,1,9042.8,9,1.0,0,0,1,0.0,0.0,0.0,0.0,10.0,10.0,85000.0,85000.0,2021
48.0,41.0,5,54400.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.375,0.375,275000.0,4854.0,54400,0,1,1.0,0,0,350000.0,350000.0,0,,0.0,12.765691290604371,12.524530013005734,10.62135173563291,0.7857142857142857,0.7857142857142857,1,4533.333333333333,275000.0,275000.0,1700,1,1,0.0,39,1.0,0,0,1,0.0,0.0,0.0,0.0,,,41000.0,41000.0,2021
31.0,31.0,5,95500.0,,,0.0,0.4378581395348837,0.4378581395348837,0.4378581395348837,0.4378581395348837,37655.8,37655.8,37655.8,37655.8,37655.8,37655.8,0.2136125654450262,0.2136125654450262,0.2136125654450262,430000.0,4861.0,95500,0,1,1.0,0,0,550000.0,550000.0,0,0.3631546032050224,10.53626882780963,13.21767537538882,12.971542813248435,10.714439990727769,0.7818181818181819,0.7818181818181819,1,7958.333333333333,430000.0,430000.0,1700,1,1,37655.8,43,1.0,0,0,1,0.0,0.0,40.0,40.0,5.0,5.0,45000.0,45000.0,2021
60.0,0.0,5,89000.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0849438202247191,0.0849438202247191,0.0849438202247191,82000.0,4866.0,89000,0,1,1.0,0,0,85000.0,85000.0,0,,0.0,11.350418300109132,11.31448672129398,0.0,0.9647058823529412,0.9647058823529412,1,7416.666666666667,82000.0,82000.0,630,0,1,0.0,40,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
27.0,28.0,5,77743.0,,,0.0,1.1895883495145632,1.1895883495145632,1.1895883495145632,1.1895883495145632,73516.56,73516.56,73516.56,73516.56,73516.56,73516.56,0.2645640121940239,0.2645640121940239,0.2645640121940239,309000.0,4877.0,77743,0,1,1.0,0,0,330000.0,330000.0,1,0.783713557901972,11.205279568230733,12.706850963741102,12.6410997921206,8.575084669832014,0.9363636363636364,0.9363636363636364,1,6478.583333333333,309000.0,309000.0,1714,1,1,73516.56,36,6.0,1,0,1,0.0,0.0,56.0,56.0,30.0,30.0,5297.0,5297.0,2021
35.0,34.0,5,81020.0,,,0.0,0.997728476821192,0.997728476821192,0.997728476821192,0.997728476821192,30131.4,30131.4,30131.4,30131.4,30131.4,30131.4,0.1244137250061713,0.1244137250061713,0.1244137250061713,151000.0,4878.0,81020,0,1,1.0,0,0,260000.0,260000.0,0,0.6920107735045707,10.313356283781143,12.468440756144114,11.92504173829169,9.952325334619427,0.5807692307692308,0.5807692307692308,1,6751.666666666667,151000.0,151000.0,840,3,1,30131.4,3,1.0,0,0,1,0.0,0.0,20.0,20.0,15.0,15.0,21000.0,21000.0,2021
30.0,30.0,5,153800.0,,,0.0,0.5500486618004867,0.5500486618004867,0.5500486618004867,0.5500486618004867,18085.6,18085.6,18085.6,18085.6,18085.6,18085.6,0.1164109232769831,0.1164109232769831,0.1164109232769831,164400.0,4894.0,153800,0,1,1.0,0,0,210000.0,210000.0,0,0.4382863251483431,9.802926611581514,12.25486757159303,12.010063844310778,11.289794413577894,0.7828571428571428,0.7828571428571428,1,12816.666666666666,164400.0,164400.0,1492,0,1,18085.6,19,1.0,0,0,1,0.0,0.0,0.0,0.0,20.0,20.0,80000.0,80000.0,2021
66.0,68.0,5,126420.0,,,0.0,0.2239372641509434,0.2239372641509434,0.2239372641509434,0.2239372641509434,18989.88,18989.88,18989.88,18989.88,18989.88,18989.88,0.1689606074988134,0.1689606074988134,0.1689606074988134,424000.0,4899.0,126420,0,1,4.0,0,0,750000.0,750000.0,0,0.2020729279979222,9.8517141429117,13.527829818844936,12.95749109270188,0.0,0.5653333333333334,0.5653333333333334,1,10535.0,424000.0,424000.0,1780,0,1,18989.88,42,4.0,0,0,5,0.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,2021
44.0,41.0,1,62120.0,,,1.0,1.298754491017964,1.298754491017964,1.298754491017964,1.298754491017964,43378.4,43378.4,43378.4,43378.4,43378.4,43378.4,0.2704443013522215,0.2704443013522215,0.2704443013522215,167000.0,4915.0,62120,5,1,1.0,0,0,150000.0,150000.0,0,0.8323674506127732,10.677739953026569,11.918397239722838,12.025755079404917,9.90353755128617,1.1133333333333333,1.0,1,5176.666666666667,167000.0,167000.0,1400,3,1,43378.4,42,1.0,0,0,1,0.0,0.0,48.0,48.0,4.0,4.0,20000.0,20000.0,2021
33.0,27.0,5,56950.0,,,0.0,0.3349185185185185,0.3349185185185185,0.3349185185185185,0.3349185185185185,9042.8,9042.8,9042.8,9042.8,9042.8,9042.8,0.191747146619842,0.191747146619842,0.191747146619842,135000.0,4916.0,56950,0,1,1.0,7,0,145000.0,145000.0,0,0.2888702551719234,9.10983471904454,11.884495917930655,11.81303746480054,0.0,0.9310344827586208,0.9310344827586208,1,4745.833333333333,135000.0,135000.0,910,0,1,9042.8,13,1.0,7,0,5,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,2021
43.0,0.0,1,7200.0,,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.8333333333333333,1.8333333333333333,1.8333333333333333,150000.0,4919.0,7200,5,1,4.0,5,0,179000.0,179000.0,0,,0.0,12.095146671399466,11.918397239722838,0.0,0.8379888268156425,0.8379888268156425,1,600.0,150000.0,150000.0,1100,0,1,0.0,19,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
63.0,62.0,5,265200.0,,,0.0,0.3331557894736842,0.3331557894736842,0.3331557894736842,0.3331557894736842,6329.96,6329.96,6329.96,6329.96,6329.96,6329.96,0.0542986425339366,0.0542986425339366,0.0542986425339366,95000.0,4920.0,265200,0,1,1.0,0,0,600000.0,600000.0,0,0.2875489056907445,8.753207162406966,13.304686600863562,11.461642696843066,11.461642696843066,0.1583333333333333,0.1583333333333333,1,22100.0,95000.0,95000.0,1200,0,1,6329.96,20,1.0,0,0,1,0.0,0.0,0.0,0.0,7.0,7.0,95000.0,95000.0,2021
27.0,0.0,5,31160.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1336328626444159,0.1336328626444159,0.1336328626444159,25000.0,4929.0,31160,0,1,1.0,0,0,70000.0,70000.0,0,,0.0,11.156264806643742,10.12667110305036,0.0,0.3571428571428571,0.3571428571428571,1,2596.6666666666665,25000.0,25000.0,347,2,1,0.0,41,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
63.0,64.0,5,88830.0,,,0.0,10.042190476190475,10.042190476190475,10.042190476190475,10.042190476190475,42177.2,42177.2,42177.2,42177.2,42177.2,42177.2,0.0472813238770685,0.0472813238770685,0.0472813238770685,21000.0,4936.0,88830,0,1,4.0,0,0,187000.0,187000.0,0,2.4017234338661657,10.649658778868991,12.138869243416009,9.952325334619427,,0.1122994652406417,0.1122994652406417,1,7402.5,21000.0,21000.0,350,0,1,42177.2,39,4.0,0,0,1,0.0,0.0,40.0,40.0,10.0,10.0,,,2021
26.0,32.0,5,143463.0,,,0.0,2.828446009389672,2.828446009389672,2.828446009389672,2.828446009389672,144590.16,144590.16,144590.16,144590.16,144590.16,144590.16,0.1501432425085213,0.1501432425085213,0.1501432425085213,255600.0,4938.0,143463,0,1,1.0,0,0,304000.0,304000.0,0,1.3424589791834147,11.881665452674824,12.624786269856632,12.451372913840933,10.491301994830229,0.8407894736842105,0.8407894736842105,1,11955.25,255600.0,255600.0,1795,2,1,144590.16,2,1.0,0,0,1,0.0,0.0,168.0,168.0,6.0,6.0,36000.0,36000.0,2021
38.0,0.0,5,100000.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1601999999999999,0.1601999999999999,0.1601999999999999,52000.0,4940.0,100000,0,1,1.0,0,0,600000.0,600000.0,0,,0.0,13.304686600863562,10.859018228147889,0.0,0.0866666666666666,0.0866666666666666,1,8333.333333333334,52000.0,52000.0,1335,0,1,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
47.0,44.0,5,140433.0,,,0.0,1.7823970149253732,1.7823970149253732,1.7823970149253732,1.7823970149253732,23884.12,23884.12,23884.12,23884.12,23884.12,23884.12,0.085450001068125,0.085450001068125,0.085450001068125,67000.0,4958.0,140433,0,1,1.0,0,0,220000.0,220000.0,0,1.023312791775649,10.081010949885128,12.301387370778713,11.112462823634855,10.95166582665281,0.3045454545454545,0.3045454545454545,1,11702.75,67000.0,67000.0,1000,1,1,23884.12,14,1.0,0,0,1,0.0,0.0,7.0,7.0,20.0,20.0,57048.0,57048.0,2021
39.0,0.0,5,101400.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1352662721893491,0.1352662721893491,0.1352662721893491,88478.0,4966.0,101400,0,1,1.0,0,0,150000.0,150000.0,0,,0.0,11.918397239722838,11.390520514703145,0.0,0.5898533333333333,0.5898533333333333,1,8450.0,88478.0,88478.0,1143,2,1,0.0,42,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
40.0,42.0,5,160670.0,,,0.0,0.50219,0.50219,0.50219,0.50219,30131.4,30131.4,30131.4,30131.4,30131.4,30131.4,0.1941868425966266,0.1941868425966266,0.1941868425966266,300000.0,4967.0,160670,0,1,1.0,0,0,650000.0,650000.0,0,0.4069240433444084,10.313356283781143,13.384729180332174,12.611541086966117,9.741027444837728,0.4615384615384615,0.4615384615384615,1,13389.166666666666,300000.0,300000.0,2600,3,1,30131.4,46,1.0,0,0,1,0.0,0.0,20.0,20.0,15.0,15.0,17000.0,17000.0,2021
32.0,0.0,5,43000.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2232558139534883,0.2232558139534883,0.2232558139534883,85000.0,4968.0,43000,0,1,1.0,0,0,190000.0,190000.0,0,,0.0,12.154784614286667,11.350418300109132,0.0,0.4473684210526316,0.4473684210526316,1,3583.333333333333,85000.0,85000.0,800,0,1,0.0,33,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
40.0,46.0,5,338400.0,,,0.0,0.788,0.788,0.788,0.788,51220.0,51220.0,51220.0,51220.0,51220.0,51220.0,0.0780141843971631,0.0780141843971631,0.0780141843971631,325000.0,4969.0,338400,0,1,1.0,0,0,900000.0,900000.0,0,0.5810976767513224,10.843904883186518,13.71015115341694,12.691583538230216,10.308985993422082,0.3611111111111111,0.3611111111111111,1,28200.0,325000.0,325000.0,2200,1,1,51220.0,16,1.0,0,0,1,0.0,0.0,40.0,40.0,20.0,20.0,30000.0,30000.0,2021
33.0,33.0,5,245600.0,,,0.0,0.2804025179856115,0.2804025179856115,0.2804025179856115,0.2804025179856115,31180.76,31180.76,31180.76,31180.76,31180.76,31180.76,0.1457491856677524,0.1457491856677524,0.1457491856677524,556000.0,4970.0,245600,0,1,1.0,0,0,715000.0,715000.0,0,0.2471744956733457,10.347588587458754,13.480039220276565,13.228525371792252,11.225256725762891,0.7776223776223776,0.7776223776223776,1,20466.666666666668,556000.0,556000.0,2983,1,1,31180.76,46,1.0,0,0,1,0.0,0.0,30.0,30.0,7.0,7.0,75000.0,75000.0,2021
34.0,34.0,5,54106.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,103000.0,4975.0,54106,0,1,1.0,0,0,180000.0,180000.0,1,,0.0,12.100717685412471,11.542493975902508,0.0,0.5722222222222222,0.5722222222222222,1,4508.833333333333,103000.0,103000.0,99999,4,1,0.0,31,6.0,0,0,5,0.0,0.0,0.0,0.0,,,0.0,0.0,2021
65.0,62.0,5,214150.0,,,0.0,1.5591034482758623,1.5591034482758623,1.5591034482758623,1.5591034482758623,9042.8,9042.8,9042.8,9042.8,9042.8,9042.8,0.0168106467429371,0.0168106467429371,0.0221513583572549,29000.0,4976.0,214150,0,1,1.0,0,0,600000.0,600000.0,0,0.9396569816344538,9.10983471904454,13.304686600863562,10.275085591132717,11.31448672129398,0.0483333333333333,0.0483333333333333,1,17845.833333333332,29000.0,29000.0,300,0,1,9042.8,29,1.0,0,0,1,0.0,0.0,0.0,0.0,10.0,10.0,82000.0,82000.0,2021
63.0,60.0,5,129942.0,,,0.0,0.6381775784753364,0.6381775784753364,0.6381775784753364,0.6381775784753364,28462.72,28462.72,28462.72,28462.72,28462.72,28462.72,0.1617029136076095,0.1617029136076095,0.1617029136076095,223000.0,4978.0,129942,0,1,1.0,0,0,320000.0,320000.0,0,0.4935843913223513,10.256385572870162,12.676079399771028,12.314931534737134,10.48829756939169,0.696875,0.696875,1,10828.5,223000.0,223000.0,1751,0,1,28462.72,12,1.0,0,0,1,6.0,6.0,4.0,4.0,20.0,20.0,35892.0,35892.0,2021
27.0,28.0,5,250000.0,,,0.0,0.0265964705882352,0.0265964705882352,0.0301226161123428,0.0301226161123428,1808.56,1808.56,1808.56,1808.56,1808.56,1808.56,0.112704,0.112704,0.112704,340000.0,4983.0,250000,0,1,1.0,0,0,425000.0,425000.0,0,0.029677839925543,7.500839000785103,12.959846800844964,12.73670383776449,11.695255355062796,0.8,0.8,1,20833.33333333333,340000.0,340000.0,2348,0,1,1808.56,42,1.0,0,0,1,0.0,0.0,0.0,0.0,2.0,2.0,120000.0,120000.0,2021
60.0,0.0,5,73881.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1606366995573963,0.1606366995573963,0.1606366995573963,88000.0,4987.0,73881,0,1,1.0,0,0,160000.0,160000.0,0,,0.0,11.982935344196433,11.38510345703214,0.0,0.55,0.55,1,6156.75,88000.0,88000.0,989,1,1,0.0,25,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021
65.0,65.0,5,42200.0,,,0.0,0.3229571428571429,0.3229571428571429,0.3229571428571429,0.3229571428571429,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,0.1993364928909952,0.1993364928909952,0.1993364928909952,70000.0,5003.0,42200,0,1,5.0,0,0,80000.0,80000.0,0,0.2798694906981797,8.416798105361082,11.289794413577894,11.156264806643742,10.043292972227004,0.875,0.875,1,3516.6666666666665,70000.0,70000.0,701,0,1,4521.400000000001,39,1.0,0,0,1,0.0,0.0,0.0,0.0,5.0,5.0,23000.0,23000.0,2021
42.0,42.0,5,300500.0,,,0.0,0.4656363636363636,0.4656363636363636,0.4656363636363636,0.4656363636363636,51220.0,51220.0,51220.0,51220.0,51220.0,51220.0,0.1158069883527454,0.1158069883527454,0.1158069883527454,550000.0,5010.0,300500,0,1,1.0,0,0,900000.0,900000.0,0,0.3822895260630386,10.843904883186518,13.71015115341694,13.21767537538882,10.736418414365376,0.6111111111111112,0.6111111111111112,1,25041.666666666668,550000.0,550000.0,2900,4,1,51220.0,46,1.0,0,0,1,0.0,0.0,40.0,40.0,20.0,20.0,46000.0,46000.0,2021
32.0,31.0,5,80539.0,,,0.0,0.1500580797185623,0.1500580797185623,0.1500580797185623,0.1500580797185623,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,4521.400000000001,0.1674716596928196,0.1674716596928196,0.1674716596928196,150655.0,5011.0,80539,0,1,1.0,0,0,250000.0,250000.0,0,0.1398124452029671,8.416798105361082,12.429220196836384,11.922754371179892,10.563310600888576,0.60262,0.60262,1,6711.583333333333,150655.0,150655.0,1124,0,1,4521.400000000001,45,1.0,0,0,1,0.0,0.0,0.0,0.0,5.0,5.0,38688.0,38688.0,2021
38.0,44.0,5,255200.0,,,0.0,0.135642,0.135642,0.135642,0.135642,2712.84,2712.84,2712.84,2712.84,2712.84,2712.84,0.049373040752351,0.049373040752351,0.049373040752351,100000.0,5017.0,255200,0,1,1.0,6,0,450000.0,450000.0,0,0.127198129786578,7.906119885082924,13.017005083966255,11.51293546492023,12.206077645517674,0.2222222222222222,0.2222222222222222,1,21266.666666666668,100000.0,100000.0,1050,0,1,2712.84,5,1.0,0,0,1,0.0,0.0,0.0,0.0,3.0,3.0,225000.0,200000.0,2021
36.0,38.0,5,70802.0,,,0.0,2.9715156249999994,2.9715156249999994,2.9715156249999994,2.9715156249999994,76070.79999999999,76070.79999999999,76070.79999999999,76070.79999999999,76070.79999999999,76070.79999999999,0.2118584220784723,0.2118584220784723,0.2118584220784723,128000.0,5021.0,70802,0,1,1.0,0,0,229000.0,229000.0,1,1.3791477913650678,11.239432910127592,12.34148164933907,11.759793355371237,9.05963375455148,0.5589519650655022,0.5589519650655022,1,5900.166666666667,128000.0,128000.0,1250,4,1,76070.79999999999,28,6.0,0,0,1,0.0,0.0,70.0,70.0,20.0,20.0,8600.0,8600.0,2021
65.0,64.0,5,172990.0,,,0.0,0.9113495238095236,0.9113495238095236,0.9113495238095236,0.9113495238095236,38276.67999999999,38276.67999999999,38276.67999999999,38276.67999999999,38276.67999999999,38276.67999999999,0.1317995259841609,0.1317995259841609,0.1317995259841609,210000.0,5024.0,172990,0,1,1.0,0,0,500000.0,500000.0,0,0.6478095495330148,10.552622237669665,13.122365377402328,12.25486757159303,0.0,0.42,0.42,1,14415.833333333334,210000.0,210000.0,1900,0,1,38276.67999999999,29,4.0,6,0,5,0.0,0.0,8.0,8.0,35.0,35.0,0.0,0.0,2021
64.0,62.0,5,56935.0,,,0.0,0.4625688888888889,0.4625688888888889,0.4625688888888889,0.4625688888888889,41631.2,41631.2,41631.2,41631.2,41631.2,41631.2,0.3688416615438658,0.3688416615438658,0.3688416615438658,450000.0,5026.0,56935,0,1,4.0,0,0,800000.0,800000.0,1,0.380194402528309,10.636629185297618,13.592368256649284,13.017005083966255,0.0,0.5625,0.5625,1,4744.583333333333,450000.0,450000.0,1750,0,1,41631.2,9,6.0,4,0,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,2021
29.0,33.0,5,95500.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1708900523560209,0.1708900523560209,0.1708900523560209,196000.0,5029.0,95500,0,1,1.0,0,0,240000.0,240000.0,0,,0.0,12.388398368982116,12.185875040240456,11.082157933374816,0.8166666666666667,0.8166666666666667,1,7958.333333333333,196000.0,196000.0,1360,0,1,0.0,21,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,65000.0,2021
46.0,47.0,5,148006.0,,,0.0,0.2469486842105263,0.2469486842105263,0.2469486842105263,0.2469486842105263,7507.24,7507.24,7507.24,7507.24,7507.24,7507.24,0.0982662865018985,0.0982662865018985,0.0982662865018985,152000.0,5030.0,148006,0,1,1.0,0,0,425000.0,425000.0,0,0.2206995144562307,8.923756363098537,12.959846800844964,11.93164237875414,11.23850177707664,0.3576470588235294,0.3576470588235294,1,12333.833333333334,152000.0,152000.0,1212,0,1,7507.24,5,1.0,7,0,1,1.0,1.0,0.0,0.0,7.0,7.0,76000.0,76000.0,2021
