FAMILY_ID_2019,STATE_2019,STATE_CURRENT_2019,N_IN_FU,AGE_HEAD,SEX_HEAD,AGE_WIFE,SEX_WIFE,N_CHILDREN,AGE_YOUNGEST_CHILD,MARITAL_STATUS,OWN_RENT,HOME_VALUE,HAS_MORTGAGE,MORTGAGE_BALANCE,MORTGAGE_PAYMENT_MO,MORTGAGE_RATE_TYPE,MORTGAGE_INT_RATE,BEHIND_ON_MORTGAGE,FORECLOSURE,HEAD_EMPLOY_MENTION1,HEAD_EMPLOY_MENTION2,HEAD_EMPLOY_MENTION3,HEAD_WEEKS_EMPLOYED,HEAD_HOURS_LAST_YEAR,HEAD_HOURS_PER_WEEK,WIFE_IN_FU,WIFE_EMPLOY_MENTION1,WIFE_EMPLOY_MENTION2,WIFE_EMPLOY_MENTION3,WIFE_WEEKS_EMPLOYED,WIFE_HOURS_LAST_YEAR,WIFE_HRS_HOUSEWORK,WIFE_HRS_PERSONAL_CARE,WIFE_HRS_SHOPPING,WIFE_HRS_CHILDCARE,WIFE_HRS_ADULT_CARE,WIFE_HRS_VOLUNTEER,WIFE_HRS_EDUCATION,WIFE_HRS_LEISURE,WIFE_HAS_WAGES,WIFE_WAGES_SALARY_RAW,WIFE_BONUS_AMT,WIFE_OVERTIME_AMT,WIFE_OTHER_LABOR_INC,WIFE_WORK_WEEKS_2018,WIFE_WEEKLY_HOURS_2018,HEAD_LABOR_INC_2018,WIFE_WAGES_CLEAN,WIFE_LABOR_INC_TOTAL,FAMILY_INCOME_2018,YEAR,DSV_ANNUAL,RE_BUFFER,EAD,DRMI,LTV,IS_HOMEMAKER,DEFAULT,MONTHLY_INCOME,DTI_PROXY,DSV_COMMON,DSV_FULL,DRMI_COMMON,DRMI_W,DRMI_COMMON_W,DSV_COMMON_W,DSV_FULL_W,DSV_ANNUAL_W,MORTGAGE_BALANCE_W,HOME_VALUE_W,LTV_W,DTI_PROXY_W,WIFE_HRS_HOUSEWORK_W,WIFE_HRS_CHILDCARE_W,WIFE_HRS_ADULT_CARE_W,WIFE_WAGES_SALARY_RAW_W,LOG_DRMI_COMMON,LOG_DSV_COMMON,LOG_MORTGAGE_BALANCE,LOG_HOME_VALUE,LOG_WIFE_WAGES_SALARY_RAW,BEST_INCOME,DTI_PROXY_V2,FAMILY_INCOME_2018_SCALED,STATE_ABBR,CC_WEEKLY_2018,CC_ANNUAL_2018,LOG_CC_ANNUAL
6712.0,24,29,4,42.0,1,42.0,2,2,11,1,1,250000.0,1,95000.0,1250,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,30.0,10.0,7.0,3.0,40.0,0.0,0.0,2.0,6.0,1,45000.0,0,0,0,1111.0,32.0,,0.0,0.0,0,2019,51337.0,51337.0,95000.0,2.7019473684210524,0.38,0,0.0,0.0,,42177.2,51337.0,2.219852631578948,2.7019473684210524,2.219852631578948,42177.2,51337.0,51337.0,95000.0,250000.0,0.38,,10.0,40.0,0.0,45000.0,1.169335591918606,10.649658778868991,11.461642696843066,12.429220196836384,10.714439990727769,45000.0,0.3333333333333333,0,MT,,,
6715.0,23,28,2,29.0,1,24.0,2,0,0,1,1,200000.0,1,170000.0,1200,1,4.0,5,0,1.0,0,0,52,55.0,45.0,1,1.0,0,0,52,38.0,5.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,1,50000.0,0,0,0,1111.0,38.0,,0.0,0.0,0,2019,12776.92,12776.92,170000.0,0.3757917647058824,0.85,0,0.0,0.0,,4521.400000000001,12776.92,0.1329823529411765,0.3757917647058824,0.1329823529411765,4521.400000000001,12776.92,12776.92,170000.0,200000.0,0.85,,5.0,0.0,0.0,50000.0,0.1248534064092797,8.416798105361082,12.04355959836804,12.206077645517674,10.819798284210286,50000.0,0.288,0,MO,118.255,6149.26,8.724249636329706
6725.0,3,5,4,43.0,1,48.0,2,2,12,1,1,220000.0,1,144000.0,1247,2,98.0,5,0,1.0,0,0,52,45.0,45.0,1,1.0,0,0,52,52.0,14.0,10.0,4.0,20.0,0.0,0.0,0.0,14.0,1,26000.0,0,0,0,1111.0,46.0,,0.0,0.0,0,2019,42043.04000000001,42043.04000000001,144000.0,1.4598277777777782,0.6545454545454545,0,0.0,0.0,,29227.120000000003,42043.04000000001,1.0148305555555557,1.4598277777777782,1.0148305555555557,29227.120000000003,42043.04000000001,42043.04000000001,144000.0,220000.0,0.6545454545454545,,14.0,20.0,0.0,26000.0,0.7005351003270505,10.282886538554797,11.87757552297847,12.301387370778713,10.165890277802454,26000.0,0.5755384615384616,0,AR,98.315,5112.38,8.539615912678245
6726.0,45,51,2,34.0,1,31.0,2,0,0,1,1,820000.0,1,600000.0,3200,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,10.0,1,85000.0,8000,0,0,1111.0,40.0,,0.0,0.0,0,2019,9120.8,9120.8,600000.0,0.0760066666666666,0.7317073170731707,0,0.0,0.0,,2712.84,9120.8,0.022607,0.1206836397619047,0.0424779727272726,2712.84,9120.8,9120.8,600000.0,820000.0,0.7317073170731707,,3.0,0.0,0.0,85000.0,0.0416005451891976,7.906119885082924,13.304686600863562,13.617060838751888,11.350418300109132,85000.0,0.4517647058823529,0,WA,230.195,11970.14,9.390254032112397
6733.0,37,42,4,32.0,1,30.0,2,2,3,1,1,175000.0,1,32000.0,498,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,10.0,12.0,2.0,20.0,0.0,0.0,0.0,14.0,1,62000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,38347.92,38347.92,32000.0,5.9918625,0.1828571428571428,0,0.0,0.0,,25610.0,38347.92,4.0015625,5.9918625,4.0015625,25610.0,38347.92,38347.92,32000.0,175000.0,0.1828571428571428,,10.0,20.0,0.0,62000.0,1.6097503636161457,10.150777225678416,10.373522431293592,12.07254696717504,11.034905792929417,62000.0,0.0963870967741935,0,RI,264.565,13757.38,9.529403371998173
6737.0,24,29,4,30.0,1,30.0,2,2,1,1,1,270000.0,1,190000.0,1150,1,3.0,5,0,1.0,7,0,52,40.0,40.0,1,1.0,0,0,52,42.0,5.0,7.0,3.0,73.0,0.0,1.0,0.0,8.0,1,50000.0,0,0,0,1111.0,42.0,,0.0,0.0,0,2019,74151.48,74151.48,190000.0,1.9513547368421047,0.7037037037037037,0,0.0,0.0,,64991.67999999999,74151.48,1.7103073684210524,1.9513547368421047,1.7103073684210524,64991.67999999999,74151.48,74151.48,190000.0,270000.0,0.7037037037037037,,5.0,73.0,0.0,50000.0,0.9970620485416076,11.08202992715157,12.154784614286667,12.506180941677355,10.819798284210286,50000.0,0.2759999999999999,0,MT,,,
6742.0,9,12,4,41.0,1,40.0,2,2,6,1,1,360000.0,1,243000.0,1988,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,41,40.0,30.0,10.0,15.0,20.0,0.0,0.0,1.0,10.0,1,16000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,66887.6,66887.6,243000.0,1.3762880658436216,0.675,0,0.0,0.0,,43695.600000000006,66887.6,0.8990864197530866,1.3762880658436216,0.8990864197530866,43695.600000000006,66887.6,66887.6,243000.0,360000.0,0.675,,30.0,20.0,0.0,16000.0,0.6413729388268575,10.685025574853194,12.400820837540556,12.793862088206213,9.680406499268877,16000.0,1.491,0,GA,,,
6752.0,36,41,3,34.0,1,33.0,2,1,2,1,1,600000.0,1,400000.0,2600,1,98.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,6,0,52,36.0,20.0,6.0,3.0,30.0,0.0,0.0,1.0,8.0,1,70000.0,0,0,0,1111.0,36.0,,0.0,0.0,0,2019,51191.92,51191.92,400000.0,0.639899,0.6666666666666666,0,0.0,0.0,,42936.4,51191.92,0.536705,0.639899,0.536705,42936.4,51191.92,51191.92,400000.0,600000.0,0.6666666666666666,,20.0,30.0,0.0,70000.0,0.4296405137993719,10.667498519995473,12.899222326086994,13.304686600863562,11.156264806643742,70000.0,0.4457142857142857,0,PA,171.25,8905.0,9.094480485881647
6763.0,13,18,6,38.0,1,39.0,2,4,11,1,1,225000.0,1,200000.0,1365,1,5.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,20.0,7.0,2.0,20.0,0.0,0.0,0.0,7.0,1,46000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,42869.32000000001,42869.32000000001,200000.0,1.0717330000000005,0.8888888888888888,0,0.0,0.0,,34652.8,42869.32000000001,0.8663200000000001,1.0717330000000005,0.8663200000000001,34652.8,42869.32000000001,42869.32000000001,200000.0,225000.0,0.8888888888888888,,20.0,20.0,0.0,46000.0,0.6239685775402464,10.45316266671461,12.206077645517674,12.323860125621126,10.736418414365376,46000.0,0.3560869565217391,0,IA,,,
6768.0,36,41,3,41.0,1,41.0,2,1,6,1,1,465000.0,1,345000.0,2500,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,4.0,5.0,2.0,15.0,0.0,0.0,2.0,5.0,1,75000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,22450.48,22450.48,345000.0,0.3253692753623188,0.7419354838709677,0,0.0,0.0,,16042.52,22450.48,0.2325002898550724,0.3253692753623188,0.2325002898550724,16042.52,22450.48,22450.48,345000.0,465000.0,0.7419354838709677,,4.0,15.0,0.0,75000.0,0.2090448621112098,9.683060308716149,12.75130259456002,13.049794835104816,11.225256725762891,75000.0,0.4,0,PA,171.25,8905.0,9.094480485881647
6771.0,12,17,2,44.0,1,49.0,1,0,0,1,1,450000.0,1,395000.0,3010,1,4.0,5,0,1.0,0,0,52,50.0,50.0,1,1.0,7,0,52,40.0,5.0,14.0,14.0,0.0,0.0,1.0,8.0,21.0,1,80000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,30387.24,30387.24,395000.0,0.3846486075949367,0.8777777777777778,0,0.0,0.0,,4521.400000000001,30387.24,0.057232911392405,0.3846486075949367,0.057232911392405,4521.400000000001,30387.24,30387.24,395000.0,450000.0,0.8777777777777778,,5.0,0.0,0.0,80000.0,0.0556550339789259,8.416798105361082,12.886643575525625,13.017005083966255,11.289794413577894,80000.0,0.4514999999999999,0,IN,,,
6773.0,19,24,2,67.0,1,60.0,2,0,0,1,1,400000.0,1,300000.0,1800,1,98.0,5,0,1.0,0,0,52,50.0,40.0,1,1.0,0,0,52,40.0,7.0,7.0,5.0,1.0,0.0,0.0,1.0,6.0,1,103000.0,0,0,0,1111.0,40.0,,,,0,2019,18204.68,18204.68,300000.0,0.3034113333333333,0.75,0,0.0,0.0,,7158.32,18204.68,0.1193053333333333,0.3034113333333333,0.1193053333333333,7158.32,18204.68,18204.68,300000.0,400000.0,0.75,,7.0,1.0,0.0,103000.0,0.1127082547845464,8.87617028337752,12.611541086966117,12.899222326086994,11.542493975902508,103000.0,0.2097087378640776,0,MA,295.0,15340.0,9.638284261844774
6788.0,24,29,2,56.0,1,57.0,2,0,0,1,1,380000.0,1,207000.0,1266,1,3.0,5,0,1.0,0,0,52,70.0,70.0,1,1.0,0,0,52,40.0,25.0,14.0,2.0,5.0,4.0,0.0,0.0,10.0,1,30504.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,46004.4,46004.4,207000.0,1.111217391304348,0.5447368421052632,0,0.0,0.0,,31457.92,46004.4,0.7598531400966184,1.111217391304348,0.7598531400966184,31457.92,46004.4,46004.4,207000.0,380000.0,0.5447368421052632,,25.0,5.0,4.0,30504.0,0.5652303624415677,10.356437846715949,12.240478903153711,12.847929163278051,10.325645883585953,30504.0,0.4980330448465775,0,MT,,,
6796.0,16,21,2,61.0,1,62.0,2,0,0,1,1,150000.0,1,78000.0,750,2,3.0,5,0,1.0,0,0,52,50.0,45.0,1,1.0,0,0,52,50.0,15.0,14.0,5.0,0.0,0.0,0.0,2.0,28.0,1,67000.0,0,0,0,1111.0,50.0,,0.0,0.0,0,2019,30940.52,30940.52,78000.0,1.9833666666666667,0.52,0,0.0,0.0,,13564.2,30940.52,0.8695,1.9833666666666667,0.8695,13564.2,30940.52,30940.52,78000.0,150000.0,0.52,,15.0,0.0,0.0,67000.0,0.6256710154350315,9.515262968810363,11.264476926102368,11.918397239722838,11.112462823634855,67000.0,0.1343283582089552,0,LA,,,
6802.0,41,47,2,52.0,1,55.0,2,0,0,1,1,182000.0,1,140000.0,1080,1,5.0,5,0,1.0,0,0,52,50.0,50.0,1,1.0,0,0,52,40.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1,27000.0,0,0,0,1111.0,40.0,,,0.0,0,2019,4599.400000000001,4599.400000000001,140000.0,0.1642642857142857,0.7692307692307693,0,0.0,0.0,,1808.56,4599.400000000001,0.0645914285714285,0.1642642857142857,0.0645914285714285,1808.56,4599.400000000001,4599.400000000001,140000.0,182000.0,0.7692307692307693,,2.0,0.0,0.0,27000.0,0.0625910904104018,7.500839000785103,11.849404844423074,12.111767460549332,10.203629181337648,27000.0,0.48,0,TX,128.35,6674.2,8.8061544453664
6805.0,36,41,4,43.0,1,42.0,2,2,2,1,1,685000.0,1,230000.0,2000,1,3.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,75.0,30.0,4.0,5.0,14.0,0.0,0.0,7.0,2.0,1,80000.0,0,0,0,1111.0,70.0,,,0.0,0,2019,47058.96,47058.96,230000.0,1.0230208695652174,0.3357664233576642,0,0.0,0.0,,38725.44,47058.96,0.8418573913043479,1.0230208695652174,0.8418573913043479,38725.44,47058.96,47058.96,230000.0,685000.0,0.3357664233576642,,30.0,14.0,0.0,80000.0,0.6107745142628868,10.56427784987454,12.345838935721968,13.437175577097312,11.289794413577894,80000.0,0.3,0,PA,171.25,8905.0,9.094480485881647
6807.0,46,53,5,45.0,1,44.0,2,3,12,1,1,800000.0,1,390000.0,2657,1,4.0,5,0,1.0,0,0,52,60.0,60.0,1,6.0,1,0,50,2.0,30.0,6.0,3.0,60.0,0.0,1.0,0.0,20.0,1,1200.0,0,0,0,,2.0,520.0,0.0,0.0,0,2019,85085.52,85085.52,390000.0,1.09084,0.4875,1,0.0,0.0,,76830.0,85085.52,0.985,1.09084,0.985,76830.0,85085.52,85085.52,390000.0,800000.0,0.4875,,30.0,60.0,0.0,1200.0,0.6856189141391538,11.249363483526032,12.873904582205109,13.592368256649284,7.090909822079984,520.0,2.0,0,WV,124.815,6490.38,8.77823042191736
6811.0,41,47,4,44.0,1,41.0,2,2,5,1,1,480000.0,1,130000.0,2000,1,3.0,5,0,3.0,0,0,52,30.0,0.0,1,1.0,6,0,52,20.0,10.0,2.0,2.0,80.0,0.0,2.0,5.0,10.0,1,80000.0,0,0,0,1111.0,20.0,,0.0,0.0,0,2019,79006.72,79006.72,130000.0,3.03872,0.2708333333333333,0,0.0,0.0,,75311.6,79006.72,2.8966000000000003,3.03872,2.8966000000000003,75311.6,79006.72,79006.72,130000.0,480000.0,0.2708333333333333,,10.0,80.0,0.0,80000.0,1.3601043780296498,11.22940273046706,11.775297421715829,13.081543466215235,11.289794413577894,80000.0,0.3,0,TX,128.35,6674.2,8.8061544453664
6825.0,19,24,2,53.0,1,52.0,2,0,0,1,1,250000.0,1,147000.0,1500,1,6.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,1,52000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,15450.76,15450.76,147000.0,0.5255360544217688,0.588,0,0.0,0.0,,9042.8,15450.76,0.307578231292517,0.5255360544217688,0.307578231292517,9042.8,15450.76,15450.76,147000.0,250000.0,0.588,,10.0,0.0,0.0,52000.0,0.2681767478955371,9.10983471904454,11.898194668458824,12.429220196836384,10.859018228147889,52000.0,0.3461538461538462,0,MA,295.0,15340.0,9.638284261844774
6826.0,20,25,3,49.0,1,48.0,2,1,13,1,1,530000.0,1,300000.0,1800,1,4.0,5,0,1.0,0,0,52,60.0,40.0,1,1.0,0,0,52,40.0,10.0,14.0,3.0,168.0,6.0,3.0,3.0,15.0,1,110000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,170760.72,170760.72,300000.0,2.846012,0.5660377358490566,0,0.0,0.0,,155270.96,170760.72,2.587849333333333,2.846012,2.587849333333333,155270.96,170760.72,170760.72,300000.0,530000.0,0.5660377358490566,,10.0,168.0,6.0,110000.0,1.2775529514902677,11.95293343906808,12.611541086966117,13.180634172318978,11.60824473564232,110000.0,0.1963636363636363,0,MI,163.37,8495.24,9.047378991670307
6831.0,48,55,2,51.0,1,48.0,2,0,0,1,1,168000.0,1,101000.0,601,1,5.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,1,60000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,21819.72,21819.72,101000.0,1.0801841584158416,0.6011904761904762,0,0.0,0.0,,4521.400000000001,21819.72,0.2238316831683168,1.0801841584158416,0.2238316831683168,4521.400000000001,21819.72,21819.72,101000.0,168000.0,0.6011904761904762,,5.0,0.0,0.0,60000.0,0.2019866608828763,8.416798105361082,11.52288569676448,12.031725210748633,11.002116507732016,60000.0,0.1202,0,WY,130.85,6804.2,8.825442304807982
6834.0,48,55,2,62.0,1,66.0,2,0,0,1,1,160000.0,1,83000.0,1050,1,2.0,5,0,4.0,0,0,0,0.0,0.0,1,4.0,6,0,0,0.0,14.0,10.0,5.0,0.0,0.0,0.0,0.0,26.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,26419.120000000003,26419.120000000003,83000.0,1.5915132530120484,0.51875,0,0.0,0.0,,12659.92,26419.120000000003,0.7626457831325302,1.5915132530120484,0.7626457831325302,12659.92,26419.120000000003,26419.120000000003,83000.0,160000.0,0.51875,,14.0,0.0,0.0,0.0,0.5668159661177458,9.446275362884068,11.326607934898927,11.982935344196433,0.0,,,0,WY,130.85,6804.2,8.825442304807982
6835.0,36,41,2,53.0,1,50.0,2,0,0,1,1,210000.0,1,110000.0,1069,1,98.0,5,0,1.0,0,0,52,50.0,53.0,1,1.0,0,0,52,40.0,10.0,10.0,4.0,0.0,0.0,0.0,0.0,10.0,1,,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,21858.72,21858.72,110000.0,0.993578181818182,0.5238095238095238,0,0.0,0.0,,9042.8,21858.72,0.4110363636363637,0.993578181818182,0.4110363636363637,9042.8,21858.72,21858.72,110000.0,210000.0,0.5238095238095238,,10.0,0.0,0.0,,0.3443244440739359,9.10983471904454,11.60824473564232,12.25486757159303,,,,0,PA,171.25,8905.0,9.094480485881647
6841.0,4,6,3,45.0,1,45.0,2,0,0,1,1,500000.0,1,363000.0,2200,1,4.0,5,0,1.0,0,0,52,60.0,40.0,1,1.0,0,0,52,40.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,12.0,1,31000.0,0,999998,0,1111.0,40.0,,0.0,0.0,0,2019,31135.52,31135.52,363000.0,0.42886391184573,0.726,0,0.0,0.0,,12659.92,31135.52,0.1743790633608815,0.42886391184573,0.1743790633608815,12659.92,31135.52,31135.52,363000.0,500000.0,0.726,,14.0,0.0,0.0,31000.0,0.1607395511995165,9.446275362884068,12.80216086806413,13.122365377402328,10.34177474101152,31000.0,0.8516129032258064,0,CA,235.6775,12255.23,9.413789658122825
6846.0,14,19,2,70.0,1,68.0,2,0,0,1,1,100000.0,1,20000.0,635,1,2.0,5,0,4.0,0,0,0,0.0,0.0,1,4.0,0,0,0,0.0,7.0,20.0,0.0,0.0,0.0,5.0,0.0,65.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,24415.56,24415.56,20000.0,6.103890000000001,0.2,0,0.0,0.0,,6329.96,24415.56,1.58249,6.103890000000001,1.58249,6329.96,24415.56,24415.56,20000.0,100000.0,0.2,,7.0,0.0,0.0,0.0,0.9487540497873154,8.753207162406966,9.90353755128617,11.51293546492023,0.0,,,0,KS,115.05,5982.599999999999,8.696777672500305
6848.0,4,6,2,61.0,1,60.0,2,0,0,1,1,350000.0,1,17000.0,645,1,4.0,5,0,1.0,0,0,52,30.0,30.0,1,1.0,0,0,0,0.0,12.0,24.0,3.0,0.0,0.0,2.0,0.0,15.0,5,0.0,0,0,0,0.0,0.0,0.0,,0.0,0,2019,35383.92,35383.92,17000.0,10.407035294117646,0.0485714285714285,0,0.0,0.0,,10851.36,35383.92,3.1915764705882355,10.407035294117646,3.1915764705882355,10851.36,35383.92,35383.92,17000.0,350000.0,0.0485714285714285,,12.0,0.0,0.0,0.0,1.433076909135062,9.29213784683714,9.741027444837728,12.765691290604371,0.0,,,0,CA,235.6775,12255.23,9.413789658122825
6854.0,46,53,2,32.0,1,32.0,2,0,0,1,1,400000.0,1,260000.0,1700,1,3.0,5,0,1.0,0,0,52,60.0,60.0,1,1.0,0,0,52,50.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,1,130000.0,0,0,0,1111.0,55.0,,0.0,0.0,0,2019,8216.52,8216.52,260000.0,0.15801,0.65,0,0.0,0.0,,4521.400000000001,8216.52,0.08695,0.15801,0.08695,4521.400000000001,8216.52,8216.52,260000.0,400000.0,0.65,,5.0,0.0,0.0,130000.0,0.0833756089210509,8.416798105361082,12.468440756144114,12.899222326086994,11.775297421715829,130000.0,0.1569230769230769,0,WV,124.815,6490.38,8.77823042191736
6857.0,32,37,2,68.0,1,67.0,2,0,0,1,1,90000.0,1,20000.0,404,1,98.0,5,0,1.0,4,0,52,20.0,12.0,1,4.0,0,0,0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,14663.48,14663.48,20000.0,3.66587,0.2222222222222222,0,0.0,0.0,,5425.68,14663.48,1.3564200000000002,3.66587,1.3564200000000002,5425.68,14663.48,14663.48,20000.0,90000.0,0.2222222222222222,,6.0,0.0,0.0,0.0,0.8571435181527172,8.59908280788786,9.90353755128617,11.407576060361786,0.0,,,0,ND,139.79500000000002,7269.340000000001,8.891558336971825
6861.0,40,46,5,38.0,1,38.0,2,3,12,1,1,158000.0,1,101000.0,1300,1,4.0,5,0,1.0,0,0,36,40.0,40.0,1,1.0,0,0,52,40.0,15.0,2.0,2.0,40.0,0.0,0.0,0.0,10.0,1,70000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,50393.72,50393.72,101000.0,2.494738613861386,0.6392405063291139,0,0.0,0.0,,46698.600000000006,50393.72,2.311811881188119,2.494738613861386,2.311811881188119,46698.600000000006,50393.72,50393.72,101000.0,158000.0,0.6392405063291139,,15.0,40.0,0.0,70000.0,1.1974954357517034,10.751490878309816,11.52288569676448,11.970356641103,11.156264806643742,70000.0,0.2228571428571428,0,TN,118.51,6162.52,8.726403321895857
6870.0,48,55,2,67.0,1,62.0,2,0,0,1,1,250000.0,1,201000.0,1430,2,4.0,5,0,1.0,0,0,52,40.0,40.0,1,4.0,6,0,0,0.0,12.0,12.0,12.0,2.0,4.0,2.0,0.0,20.0,5,0.0,0,0,0,0.0,0.0,0.0,520.0,0.0,0,2019,39387.92,39387.92,201000.0,0.9797990049751244,0.804,0,0.0,0.0,,17217.2,39387.92,0.4282885572139304,0.9797990049751244,0.4282885572139304,17217.2,39387.92,39387.92,201000.0,250000.0,0.804,,12.0,2.0,4.0,0.0,0.3564769143819252,9.753722242901397,12.211065162153217,12.429220196836384,0.0,,,0,WY,130.85,6804.2,8.825442304807982
6871.0,10,13,2,29.0,1,28.0,2,0,0,1,1,440000.0,1,332000.0,2200,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,40.0,8.0,10.0,4.0,0.0,0.0,0.0,0.0,15.0,1,113000.0,0,0,0,1111.0,40.0,,0.0,0.0,0,2019,20050.160000000003,20050.160000000003,332000.0,0.3019602409638555,0.7545454545454545,0,0.0,0.0,,7234.24,20050.160000000003,0.1089493975903614,0.3019602409638555,0.1089493975903614,7234.24,20050.160000000003,20050.160000000003,332000.0,440000.0,0.7545454545454545,,8.0,0.0,0.0,113000.0,0.1034130784636863,8.88671881059557,12.712893259942282,12.994532278619134,11.635151947212842,113000.0,0.2336283185840708,0,ID,128.24,6668.4800000000005,8.805297174851061
6874.0,10,13,3,38.0,1,34.0,2,1,4,1,1,230000.0,1,180000.0,1499,1,4.0,5,0,1.0,0,0,52,40.0,40.0,1,1.0,0,0,52,30.0,20.0,14.0,3.0,40.0,0.0,1.0,2.0,2.0,1,22000.0,0,0,0,1111.0,25.0,,0.0,0.0,0,2019,66709.76000000001,66709.76000000001,180000.0,1.8530488888888887,0.782608695652174,0,0.0,0.0,,51220.0,66709.76000000001,1.4227777777777777,1.8530488888888887,1.4227777777777777,51220.0,66709.76000000001,66709.76000000001,180000.0,230000.0,0.782608695652174,,20.0,40.0,0.0,22000.0,0.8849147239585103,10.843904883186518,12.100717685412471,12.345838935721968,9.99884318585288,22000.0,0.8176363636363637,0,ID,128.24,6668.4800000000005,8.805297174851061
6886.0,21,26,3,56.0,1,56.0,2,0,0,1,1,320000.0,1,203000.0,1800,1,4.0,5,0,1.0,0,0,52,72.0,60.0,1,1.0,0,0,52,85.0,10.0,14.0,2.0,0.0,0.0,0.0,0.0,20.0,1,115000.0,0,0,0,1111.0,85.0,,0.0,0.0,0,2019,23589.28,23589.28,203000.0,0.5810167487684729,0.634375,0,0.0,0.0,,9042.8,23589.28,0.2227290640394089,0.5810167487684729,0.2227290640394089,9042.8,23589.28,23589.28,203000.0,320000.0,0.634375,,10.0,0.0,0.0,115000.0,0.2010852982620474,9.10983471904454,12.220966184120163,12.676079399771028,11.652696102959752,115000.0,0.1878260869565217,0,MN,179.5,9334.0,9.141526055975824
6893.0,9,12,2,65.0,1,62.0,2,0,0,1,1,350000.0,1,150000.0,2100,1,4.0,5,0,4.0,0,0,52,65.0,0.0,1,1.0,5,0,52,20.0,14.0,6.0,2.0,0.0,0.0,0.0,0.0,20.0,1,24000.0,2500,0,0,1111.0,20.0,,0.0,0.0,0,2019,19972.160000000003,19972.160000000003,150000.0,0.6657386666666668,0.4285714285714285,0,0.0,0.0,,12659.92,19972.160000000003,0.4219973333333333,0.6657386666666668,0.4219973333333333,12659.92,19972.160000000003,19972.160000000003,150000.0,350000.0,0.4285714285714285,,14.0,0.0,0.0,24000.0,0.3520624560862762,9.446275362884068,11.918397239722838,12.765691290604371,10.085850775128716,24000.0,1.05,0,GA,,,
6896.0,24,29,4,38.0,1,39.0,2,2,13,1,1,217000.0,1,190000.0,1600,2,4.0,5,0,1.0,7,0,52,55.0,55.0,1,1.0,0,0,52,25.0,20.0,4.0,4.0,5.0,0.0,5.0,0.0,8.0,1,6000.0,0,0,0,1111.0,25.0,,0.0,0.0,0,2019,29617.640000000003,29617.640000000003,190000.0,0.7794115789473685,0.8755760368663594,0,0.0,0.0,,22227.4,29617.640000000003,0.5849315789473685,0.7794115789473685,0.5849315789473685,22227.4,29617.640000000003,29617.640000000003,190000.0,217000.0,0.8755760368663594,,20.0,5.0,0.0,6000.0,0.4605412385409353,10.009126029559114,12.154784614286667,12.28765724080691,8.699681400989514,6000.0,2.0,0,MT,,,
